date,name,size,density
2015-06,Galvanize.Ventures,2,1.0
2016-06,Galvanize.Ventures,3,1.0
2015-10,Galvanize.Ventures,2,1.0
2014-09,Galvanize.Ventures,20,0.40350877192982454
2015-02,Galvanize.Ventures,0,0.0
2016-07,Galvanize.Ventures,3,1.0
2015-12,Galvanize.Ventures,2,1.0
2014-10,Galvanize.Ventures,10,0.7333333333333333
2015-04,Galvanize.Ventures,4,0.7
2014-08,Galvanize.Ventures,3,0.6666666666666666
2016-03,Galvanize.Ventures,5,1.0
2015-08,Galvanize.Ventures,16,0.4835164835164835
2016-02,Galvanize.Ventures,2,1.0
2015-09,Azure.Capital.Partners,0,0.0
2015-11,Azure.Capital.Partners,7,1.0
2015-01,Azure.Capital.Partners,0,0.0
2014-12,Azure.Capital.Partners,0,0.0
2015-05,Azure.Capital.Partners,0,0.0
2015-07,Azure.Capital.Partners,4,0.6
2015-03,Azure.Capital.Partners,1,1.0
2016-05,Azure.Capital.Partners,2,1.0
2016-01,Azure.Capital.Partners,0,0.0
2016-04,Azure.Capital.Partners,0,0.0
2014-11,Azure.Capital.Partners,2,1.0
2015-06,Azure.Capital.Partners,5,0.6666666666666666
2016-06,Azure.Capital.Partners,0,0.0
2015-10,Azure.Capital.Partners,0,0.0
2014-09,Azure.Capital.Partners,0,0.0
2015-02,Azure.Capital.Partners,12,0.5512820512820513
2016-07,Azure.Capital.Partners,0,0.0
2015-12,Azure.Capital.Partners,0,0.0
2014-10,Azure.Capital.Partners,0,0.0
2015-04,Azure.Capital.Partners,0,0.0
2014-08,Azure.Capital.Partners,2,0.6666666666666666
2016-03,Azure.Capital.Partners,5,1.0
2015-08,Azure.Capital.Partners,1,1.0
2016-02,Azure.Capital.Partners,4,1.0
2015-09,Foresite.Capital,12,0.6222222222222222
2015-11,Foresite.Capital,0,0.0
2015-01,Foresite.Capital,4,0.6
2014-12,Foresite.Capital,0,0.0
2015-05,Foresite.Capital,5,1.0
2015-07,Foresite.Capital,2,1.0
2015-03,Foresite.Capital,2,1.0
2016-05,Foresite.Capital,0,0.0
2016-01,Foresite.Capital,4,1.0
2016-04,Foresite.Capital,0,0.0
2014-11,Foresite.Capital,0,0.0
2015-06,Foresite.Capital,3,1.0
2016-06,Foresite.Capital,0,0.0
2015-10,Foresite.Capital,11,1.0
2014-09,Foresite.Capital,7,0.8095238095238095
2015-02,Foresite.Capital,0,0.0
2016-07,Foresite.Capital,0,0.0
2015-12,Foresite.Capital,1,1.0
2014-10,Foresite.Capital,0,0.0
2015-04,Foresite.Capital,3,1.0
2014-08,Foresite.Capital,0,0.0
2016-03,Foresite.Capital,3,1.0
2015-08,Foresite.Capital,5,1.0
2016-02,Foresite.Capital,0,0.0
2015-09,AngelList,5,1.0
2015-11,AngelList,0,0.0
2015-01,AngelList,0,0.0
2014-12,AngelList,3,0.8333333333333334
2015-05,AngelList,9,1.0
2015-07,AngelList,3,1.0
2015-03,AngelList,0,0.0
2016-05,AngelList,0,0.0
2016-01,AngelList,1,1.0
2016-04,AngelList,4,1.0
2014-11,AngelList,0,0.0
2015-06,AngelList,2,1.0
2016-06,AngelList,0,0.0
2015-10,AngelList,0,0.0
2014-09,AngelList,6,1.0
2015-02,AngelList,7,0.8095238095238095
2016-07,AngelList,2,1.0
2015-12,AngelList,1,1.0
2014-10,AngelList,0,0.0
2015-04,AngelList,11,1.0
2014-08,AngelList,5,1.0
2016-03,AngelList,0,0.0
2015-08,AngelList,5,1.0
2016-02,AngelList,12,0.47435897435897434
2015-09,Tribeca.Venture.Partners,6,0.6190476190476191
2015-11,Tribeca.Venture.Partners,0,0.0
2015-01,Tribeca.Venture.Partners,0,0.0
2014-12,Tribeca.Venture.Partners,3,1.0
2015-05,Tribeca.Venture.Partners,0,0.0
2015-07,Tribeca.Venture.Partners,2,1.0
2015-03,Tribeca.Venture.Partners,6,0.6190476190476191
2016-05,Tribeca.Venture.Partners,2,1.0
2016-01,Tribeca.Venture.Partners,2,1.0
2016-04,Tribeca.Venture.Partners,0,0.0
2014-11,Tribeca.Venture.Partners,1,1.0
2015-06,Tribeca.Venture.Partners,0,0.0
2016-06,Tribeca.Venture.Partners,0,0.0
2015-10,Tribeca.Venture.Partners,2,1.0
2014-09,Tribeca.Venture.Partners,1,1.0
2015-02,Tribeca.Venture.Partners,0,0.0
2016-07,Tribeca.Venture.Partners,2,1.0
2015-12,Tribeca.Venture.Partners,0,0.0
2014-10,Tribeca.Venture.Partners,0,0.0
2015-04,Tribeca.Venture.Partners,0,0.0
2014-08,Tribeca.Venture.Partners,0,0.0
2016-03,Tribeca.Venture.Partners,4,1.0
2015-08,Tribeca.Venture.Partners,0,0.0
2016-02,Tribeca.Venture.Partners,3,1.0
2015-09,Montage.Ventures,0,0.0
2015-11,Montage.Ventures,5,1.0
2015-01,Montage.Ventures,1,1.0
2014-12,Montage.Ventures,0,0.0
2015-05,Montage.Ventures,0,0.0
2015-07,Montage.Ventures,3,1.0
2015-03,Montage.Ventures,6,0.7333333333333333
2016-05,Montage.Ventures,1,1.0
2016-01,Montage.Ventures,0,0.0
2016-04,Montage.Ventures,6,0.47619047619047616
2014-11,Montage.Ventures,7,1.0
2015-06,Montage.Ventures,5,1.0
2016-06,Montage.Ventures,0,0.0
2015-10,Montage.Ventures,3,1.0
2014-09,Montage.Ventures,0,0.0
2015-02,Montage.Ventures,9,0.6888888888888889
2016-07,Montage.Ventures,0,0.0
2015-12,Montage.Ventures,0,0.0
2014-10,Montage.Ventures,2,1.0
2015-04,Montage.Ventures,0,0.0
2014-08,Montage.Ventures,0,0.0
2016-03,Montage.Ventures,8,0.5555555555555556
2015-08,Montage.Ventures,1,1.0
2016-02,Montage.Ventures,0,0.0
2015-09,Comcast.Ventures,8,0.5277777777777778
2015-11,Comcast.Ventures,1,1.0
2015-01,Comcast.Ventures,7,0.6785714285714286
2014-12,Comcast.Ventures,0,0.0
2015-05,Comcast.Ventures,12,0.7435897435897436
2015-07,Comcast.Ventures,18,0.3216374269005848
2015-03,Comcast.Ventures,28,0.36243386243386244
2016-05,Comcast.Ventures,4,0.5
2016-01,Comcast.Ventures,6,0.5714285714285714
2016-04,Comcast.Ventures,9,0.4666666666666667
2014-11,Comcast.Ventures,7,1.0
2015-06,Comcast.Ventures,10,0.34545454545454546
2016-06,Comcast.Ventures,3,0.5
2015-10,Comcast.Ventures,0,0.0
2014-09,Comcast.Ventures,8,0.5
2015-02,Comcast.Ventures,1,1.0
2016-07,Comcast.Ventures,3,1.0
2015-12,Comcast.Ventures,4,0.7
2014-10,Comcast.Ventures,2,1.0
2015-04,Comcast.Ventures,3,1.0
2014-08,Comcast.Ventures,1,1.0
2016-03,Comcast.Ventures,5,1.0
2015-08,Comcast.Ventures,7,0.7857142857142857
2016-02,Comcast.Ventures,9,0.4888888888888889
2015-09,Pfizer.Venture.Investments,0,0.0
2015-11,Pfizer.Venture.Investments,0,0.0
2015-01,Pfizer.Venture.Investments,1,1.0
2014-12,Pfizer.Venture.Investments,0,0.0
2015-05,Pfizer.Venture.Investments,0,0.0
2015-07,Pfizer.Venture.Investments,3,1.0
2015-03,Pfizer.Venture.Investments,5,0.6
2016-05,Pfizer.Venture.Investments,0,0.0
2016-01,Pfizer.Venture.Investments,3,0.6666666666666666
2016-04,Pfizer.Venture.Investments,3,0.5
2014-11,Pfizer.Venture.Investments,1,1.0
2015-06,Pfizer.Venture.Investments,0,0.0
2016-06,Pfizer.Venture.Investments,5,0.6
2015-10,Pfizer.Venture.Investments,0,0.0
2014-09,Pfizer.Venture.Investments,0,0.0
2015-02,Pfizer.Venture.Investments,0,0.0
2016-07,Pfizer.Venture.Investments,1,1.0
2015-12,Pfizer.Venture.Investments,0,0.0
2014-10,Pfizer.Venture.Investments,1,1.0
2015-04,Pfizer.Venture.Investments,10,0.6388888888888888
2014-08,Pfizer.Venture.Investments,0,0.0
2016-03,Pfizer.Venture.Investments,0,0.0
2015-08,Pfizer.Venture.Investments,5,1.0
2016-02,Pfizer.Venture.Investments,1,1.0
2015-09,SV.Angel,28,0.3169230769230769
2015-11,SV.Angel,9,0.4444444444444444
2015-01,SV.Angel,22,0.32806324110671936
2014-12,SV.Angel,8,0.5714285714285714
2015-05,SV.Angel,12,0.47435897435897434
2015-07,SV.Angel,8,0.5277777777777778
2015-03,SV.Angel,11,0.5
2016-05,SV.Angel,19,0.30409356725146197
2016-01,SV.Angel,11,0.42424242424242425
2016-04,SV.Angel,24,0.33666666666666667
2014-11,SV.Angel,26,0.2943722943722944
2015-06,SV.Angel,23,0.35968379446640314
2016-06,SV.Angel,1,1.0
2015-10,SV.Angel,7,1.0
2014-09,SV.Angel,21,0.3047619047619048
2015-02,SV.Angel,15,0.65
2016-07,SV.Angel,9,0.4666666666666667
2015-12,SV.Angel,15,0.375
2014-10,SV.Angel,27,0.2905982905982906
2015-04,SV.Angel,16,0.3161764705882353
2014-08,SV.Angel,34,0.2838709677419355
2016-03,SV.Angel,6,0.5333333333333333
2015-08,SV.Angel,8,0.6111111111111112
2016-02,SV.Angel,13,0.6153846153846154
2015-09,SOSV,19,0.5333333333333333
2015-11,SOSV,2,0.6666666666666666
2015-01,SOSV,3,1.0
2014-12,SOSV,2,0.6666666666666666
2015-05,SOSV,0,0.0
2015-07,SOSV,2,0.6666666666666666
2015-03,SOSV,4,0.6666666666666666
2016-05,SOSV,8,0.6666666666666666
2016-01,SOSV,2,0.6666666666666666
2016-04,SOSV,6,0.6666666666666666
2014-11,SOSV,2,0.6666666666666666
2015-06,SOSV,3,0.6666666666666666
2016-06,SOSV,2,1.0
2015-10,SOSV,5,0.5
2014-09,SOSV,7,0.6666666666666666
2015-02,SOSV,7,1.0
2016-07,SOSV,1,1.0
2015-12,SOSV,0,0.0
2014-10,SOSV,0,0.0
2015-04,SOSV,11,0.6666666666666666
2014-08,SOSV,3,1.0
2016-03,SOSV,13,0.6666666666666666
2015-08,SOSV,10,0.4722222222222222
2016-02,SOSV,6,1.0
2015-09,Canaan.Partners,4,0.7
2015-11,Canaan.Partners,6,0.6190476190476191
2015-01,Canaan.Partners,12,0.6282051282051282
2014-12,Canaan.Partners,0,0.0
2015-05,Canaan.Partners,2,0.6666666666666666
2015-07,Canaan.Partners,4,0.6
2015-03,Canaan.Partners,5,0.7333333333333333
2016-05,Canaan.Partners,4,0.6
2016-01,Canaan.Partners,5,0.4666666666666667
2016-04,Canaan.Partners,8,0.8055555555555556
2014-11,Canaan.Partners,1,1.0
2015-06,Canaan.Partners,1,1.0
2016-06,Canaan.Partners,6,0.6190476190476191
2015-10,Canaan.Partners,4,1.0
2014-09,Canaan.Partners,1,1.0
2015-02,Canaan.Partners,2,0.6666666666666666
2016-07,Canaan.Partners,0,0.0
2015-12,Canaan.Partners,4,0.7
2014-10,Canaan.Partners,3,0.6666666666666666
2015-04,Canaan.Partners,9,0.5555555555555556
2014-08,Canaan.Partners,8,0.6785714285714286
2016-03,Canaan.Partners,6,0.47619047619047616
2015-08,Canaan.Partners,2,0.6666666666666666
2016-02,Canaan.Partners,0,0.0
2015-09,Acceleprise,1,1.0
2015-11,Acceleprise,0,0.0
2015-01,Acceleprise,5,1.0
2014-12,Acceleprise,1,1.0
2015-05,Acceleprise,0,0.0
2015-07,Acceleprise,5,1.0
2015-03,Acceleprise,1,1.0
2016-05,Acceleprise,1,1.0
2016-01,Acceleprise,2,1.0
2016-04,Acceleprise,0,0.0
2014-11,Acceleprise,0,0.0
2015-06,Acceleprise,1,1.0
2016-06,Acceleprise,0,0.0
2015-10,Acceleprise,0,0.0
2014-09,Acceleprise,1,1.0
2015-02,Acceleprise,1,1.0
2016-07,Acceleprise,0,0.0
2015-12,Acceleprise,0,0.0
2014-10,Acceleprise,0,0.0
2015-04,Acceleprise,2,0.6666666666666666
2014-08,Acceleprise,4,1.0
2016-03,Acceleprise,0,0.0
2015-08,Acceleprise,2,1.0
2016-02,Acceleprise,8,1.0
2015-09,Oreilly.AlphaTech.Ventures,0,0.0
2015-11,Oreilly.AlphaTech.Ventures,0,0.0
2015-01,Oreilly.AlphaTech.Ventures,8,1.0
2014-12,Oreilly.AlphaTech.Ventures,0,0.0
2015-05,Oreilly.AlphaTech.Ventures,0,0.0
2015-07,Oreilly.AlphaTech.Ventures,0,0.0
2015-03,Oreilly.AlphaTech.Ventures,1,1.0
2016-05,Oreilly.AlphaTech.Ventures,3,1.0
2016-01,Oreilly.AlphaTech.Ventures,0,0.0
2016-04,Oreilly.AlphaTech.Ventures,0,0.0
2014-11,Oreilly.AlphaTech.Ventures,0,0.0
2015-06,Oreilly.AlphaTech.Ventures,9,0.4
2016-06,Oreilly.AlphaTech.Ventures,3,1.0
2015-10,Oreilly.AlphaTech.Ventures,0,0.0
2014-09,Oreilly.AlphaTech.Ventures,7,0.5714285714285714
2015-02,Oreilly.AlphaTech.Ventures,8,0.5
2016-07,Oreilly.AlphaTech.Ventures,5,0.6
2015-12,Oreilly.AlphaTech.Ventures,0,0.0
2014-10,Oreilly.AlphaTech.Ventures,4,1.0
2015-04,Oreilly.AlphaTech.Ventures,1,1.0
2014-08,Oreilly.AlphaTech.Ventures,2,0.6666666666666666
2016-03,Oreilly.AlphaTech.Ventures,9,0.5555555555555556
2015-08,Oreilly.AlphaTech.Ventures,6,0.6190476190476191
2016-02,Oreilly.AlphaTech.Ventures,1,1.0
2015-09,Adams.Street.Partners,0,0.0
2015-11,Adams.Street.Partners,1,1.0
2015-01,Adams.Street.Partners,0,0.0
2014-12,Adams.Street.Partners,3,1.0
2015-05,Adams.Street.Partners,0,0.0
2015-07,Adams.Street.Partners,0,0.0
2015-03,Adams.Street.Partners,0,0.0
2016-05,Adams.Street.Partners,3,1.0
2016-01,Adams.Street.Partners,6,0.6190476190476191
2016-04,Adams.Street.Partners,0,0.0
2014-11,Adams.Street.Partners,3,1.0
2015-06,Adams.Street.Partners,10,0.8611111111111112
2016-06,Adams.Street.Partners,2,1.0
2015-10,Adams.Street.Partners,0,0.0
2014-09,Adams.Street.Partners,0,0.0
2015-02,Adams.Street.Partners,0,0.0
2016-07,Adams.Street.Partners,0,0.0
2015-12,Adams.Street.Partners,3,1.0
2014-10,Adams.Street.Partners,0,0.0
2015-04,Adams.Street.Partners,2,1.0
2014-08,Adams.Street.Partners,1,1.0
2016-03,Adams.Street.Partners,9,0.4666666666666667
2015-08,Adams.Street.Partners,1,1.0
2016-02,Adams.Street.Partners,0,0.0
2015-09,Aspiration.Growth,3,0.6666666666666666
2015-11,Aspiration.Growth,1,1.0
2015-01,Aspiration.Growth,0,0.0
2014-12,Aspiration.Growth,0,0.0
2015-05,Aspiration.Growth,3,0.6666666666666666
2015-07,Aspiration.Growth,3,1.0
2015-03,Aspiration.Growth,0,0.0
2016-05,Aspiration.Growth,3,1.0
2016-01,Aspiration.Growth,0,0.0
2016-04,Aspiration.Growth,0,0.0
2014-11,Aspiration.Growth,2,1.0
2015-06,Aspiration.Growth,11,0.36363636363636365
2016-06,Aspiration.Growth,0,0.0
2015-10,Aspiration.Growth,1,1.0
2014-09,Aspiration.Growth,1,1.0
2015-02,Aspiration.Growth,0,0.0
2016-07,Aspiration.Growth,0,0.0
2015-12,Aspiration.Growth,0,0.0
2014-10,Aspiration.Growth,0,0.0
2015-04,Aspiration.Growth,0,0.0
2014-08,Aspiration.Growth,0,0.0
2016-03,Aspiration.Growth,4,1.0
2015-08,Aspiration.Growth,1,1.0
2016-02,Aspiration.Growth,0,0.0
2015-09,Monsanto.Growth.Ventures,0,0.0
2015-11,Monsanto.Growth.Ventures,0,0.0
2015-01,Monsanto.Growth.Ventures,0,0.0
2014-12,Monsanto.Growth.Ventures,0,0.0
2015-05,Monsanto.Growth.Ventures,1,1.0
2015-07,Monsanto.Growth.Ventures,3,1.0
2015-03,Monsanto.Growth.Ventures,1,1.0
2016-05,Monsanto.Growth.Ventures,0,0.0
2016-01,Monsanto.Growth.Ventures,0,0.0
2016-04,Monsanto.Growth.Ventures,0,0.0
2014-11,Monsanto.Growth.Ventures,2,1.0
2015-06,Monsanto.Growth.Ventures,0,0.0
2016-06,Monsanto.Growth.Ventures,0,0.0
2015-10,Monsanto.Growth.Ventures,0,0.0
2014-09,Monsanto.Growth.Ventures,0,0.0
2015-02,Monsanto.Growth.Ventures,0,0.0
2016-07,Monsanto.Growth.Ventures,0,0.0
2015-12,Monsanto.Growth.Ventures,3,1.0
2014-10,Monsanto.Growth.Ventures,1,1.0
2015-04,Monsanto.Growth.Ventures,0,0.0
2014-08,Monsanto.Growth.Ventures,0,0.0
2016-03,Monsanto.Growth.Ventures,1,1.0
2015-08,Monsanto.Growth.Ventures,2,1.0
2016-02,Monsanto.Growth.Ventures,2,1.0
2015-09,FirstMark.Capital,4,0.7
2015-11,FirstMark.Capital,4,0.8333333333333334
2015-01,FirstMark.Capital,13,0.37362637362637363
2014-12,FirstMark.Capital,9,0.4222222222222222
2015-05,FirstMark.Capital,7,0.7857142857142857
2015-07,FirstMark.Capital,11,0.3787878787878788
2015-03,FirstMark.Capital,0,0.0
2016-05,FirstMark.Capital,5,0.4666666666666667
2016-01,FirstMark.Capital,4,1.0
2016-04,FirstMark.Capital,9,0.5777777777777777
2014-11,FirstMark.Capital,3,1.0
2015-06,FirstMark.Capital,5,0.6
2016-06,FirstMark.Capital,2,1.0
2015-10,FirstMark.Capital,6,0.6190476190476191
2014-09,FirstMark.Capital,4,0.6
2015-02,FirstMark.Capital,4,0.7
2016-07,FirstMark.Capital,0,0.0
2015-12,FirstMark.Capital,1,1.0
2014-10,FirstMark.Capital,0,0.0
2015-04,FirstMark.Capital,0,0.0
2014-08,FirstMark.Capital,2,1.0
2016-03,FirstMark.Capital,3,0.6666666666666666
2015-08,FirstMark.Capital,0,0.0
2016-02,FirstMark.Capital,2,1.0
2015-09,Amasia,5,1.0
2015-11,Amasia,0,0.0
2015-01,Amasia,8,1.0
2014-12,Amasia,5,0.6
2015-05,Amasia,3,1.0
2015-07,Amasia,3,1.0
2015-03,Amasia,1,1.0
2016-05,Amasia,6,0.5714285714285714
2016-01,Amasia,0,0.0
2016-04,Amasia,2,0.6666666666666666
2014-11,Amasia,0,0.0
2015-06,Amasia,0,0.0
2016-06,Amasia,0,0.0
2015-10,Amasia,0,0.0
2014-09,Amasia,0,0.0
2015-02,Amasia,4,1.0
2016-07,Amasia,0,0.0
2015-12,Amasia,5,0.6
2014-10,Amasia,0,0.0
2015-04,Amasia,2,1.0
2014-08,Amasia,3,1.0
2016-03,Amasia,4,1.0
2015-08,Amasia,1,1.0
2016-02,Amasia,7,1.0
2015-09,IA.Ventures,8,0.5833333333333334
2015-11,IA.Ventures,0,0.0
2015-01,IA.Ventures,5,0.6
2014-12,IA.Ventures,0,0.0
2015-05,IA.Ventures,3,1.0
2015-07,IA.Ventures,0,0.0
2015-03,IA.Ventures,0,0.0
2016-05,IA.Ventures,0,0.0
2016-01,IA.Ventures,3,0.6666666666666666
2016-04,IA.Ventures,9,0.6222222222222222
2014-11,IA.Ventures,0,0.0
2015-06,IA.Ventures,4,1.0
2016-06,IA.Ventures,0,0.0
2015-10,IA.Ventures,5,1.0
2014-09,IA.Ventures,0,0.0
2015-02,IA.Ventures,11,0.509090909090909
2016-07,IA.Ventures,0,0.0
2015-12,IA.Ventures,0,0.0
2014-10,IA.Ventures,0,0.0
2015-04,IA.Ventures,2,1.0
2014-08,IA.Ventures,6,0.6190476190476191
2016-03,IA.Ventures,5,1.0
2015-08,IA.Ventures,0,0.0
2016-02,IA.Ventures,7,0.4642857142857143
2015-09,Blumberg.Capital,10,0.43636363636363634
2015-11,Blumberg.Capital,0,0.0
2015-01,Blumberg.Capital,0,0.0
2014-12,Blumberg.Capital,0,0.0
2015-05,Blumberg.Capital,8,0.5277777777777778
2015-07,Blumberg.Capital,2,1.0
2015-03,Blumberg.Capital,4,0.6
2016-05,Blumberg.Capital,1,1.0
2016-01,Blumberg.Capital,0,0.0
2016-04,Blumberg.Capital,0,0.0
2014-11,Blumberg.Capital,1,1.0
2015-06,Blumberg.Capital,12,0.4230769230769231
2016-06,Blumberg.Capital,4,0.7
2015-10,Blumberg.Capital,1,1.0
2014-09,Blumberg.Capital,0,0.0
2015-02,Blumberg.Capital,1,1.0
2016-07,Blumberg.Capital,5,0.7333333333333333
2015-12,Blumberg.Capital,1,1.0
2014-10,Blumberg.Capital,3,1.0
2015-04,Blumberg.Capital,0,0.0
2014-08,Blumberg.Capital,0,0.0
2016-03,Blumberg.Capital,2,1.0
2015-08,Blumberg.Capital,2,1.0
2016-02,Blumberg.Capital,0,0.0
2015-09,Zillionize.Angel,13,0.6043956043956044
2015-11,Zillionize.Angel,8,1.0
2015-01,Zillionize.Angel,3,1.0
2014-12,Zillionize.Angel,12,0.5277777777777778
2015-05,Zillionize.Angel,8,0.5714285714285714
2015-07,Zillionize.Angel,4,1.0
2015-03,Zillionize.Angel,4,0.6
2016-05,Zillionize.Angel,0,0.0
2016-01,Zillionize.Angel,0,0.0
2016-04,Zillionize.Angel,0,0.0
2014-11,Zillionize.Angel,3,1.0
2015-06,Zillionize.Angel,0,0.0
2016-06,Zillionize.Angel,0,0.0
2015-10,Zillionize.Angel,0,0.0
2014-09,Zillionize.Angel,2,1.0
2015-02,Zillionize.Angel,0,0.0
2016-07,Zillionize.Angel,0,0.0
2015-12,Zillionize.Angel,0,0.0
2014-10,Zillionize.Angel,6,0.8095238095238095
2015-04,Zillionize.Angel,15,0.45
2014-08,Zillionize.Angel,4,1.0
2016-03,Zillionize.Angel,0,0.0
2015-08,Zillionize.Angel,4,1.0
2016-02,Zillionize.Angel,2,1.0
2015-09,Raine.Ventures,8,0.5277777777777778
2015-11,Raine.Ventures,0,0.0
2015-01,Raine.Ventures,1,1.0
2014-12,Raine.Ventures,3,1.0
2015-05,Raine.Ventures,6,1.0
2015-07,Raine.Ventures,8,0.8055555555555556
2015-03,Raine.Ventures,10,1.0
2016-05,Raine.Ventures,0,0.0
2016-01,Raine.Ventures,0,0.0
2016-04,Raine.Ventures,0,0.0
2014-11,Raine.Ventures,0,0.0
2015-06,Raine.Ventures,3,1.0
2016-06,Raine.Ventures,1,1.0
2015-10,Raine.Ventures,7,0.6428571428571429
2014-09,Raine.Ventures,9,1.0
2015-02,Raine.Ventures,3,1.0
2016-07,Raine.Ventures,3,1.0
2015-12,Raine.Ventures,3,1.0
2014-10,Raine.Ventures,0,0.0
2015-04,Raine.Ventures,0,0.0
2014-08,Raine.Ventures,0,0.0
2016-03,Raine.Ventures,0,0.0
2015-08,Raine.Ventures,4,0.8
2016-02,Raine.Ventures,0,0.0
2015-09,CRV,0,0.0
2015-11,CRV,2,1.0
2015-01,CRV,18,0.3006535947712418
2014-12,CRV,10,0.4222222222222222
2015-05,CRV,10,0.2727272727272727
2015-07,CRV,1,1.0
2015-03,CRV,7,0.7142857142857143
2016-05,CRV,2,1.0
2016-01,CRV,4,0.7
2016-04,CRV,0,0.0
2014-11,CRV,2,1.0
2015-06,CRV,9,0.4666666666666667
2016-06,CRV,0,0.0
2015-10,CRV,2,0.6666666666666666
2014-09,CRV,7,0.39285714285714285
2015-02,CRV,3,1.0
2016-07,CRV,6,0.5714285714285714
2015-12,CRV,2,1.0
2014-10,CRV,7,0.5
2015-04,CRV,1,1.0
2014-08,CRV,3,1.0
2016-03,CRV,2,1.0
2015-08,CRV,0,0.0
2016-02,CRV,0,0.0
2015-09,Emergence.Capital.Partners,1,1.0
2015-11,Emergence.Capital.Partners,0,0.0
2015-01,Emergence.Capital.Partners,8,0.4722222222222222
2014-12,Emergence.Capital.Partners,0,0.0
2015-05,Emergence.Capital.Partners,0,0.0
2015-07,Emergence.Capital.Partners,0,0.0
2015-03,Emergence.Capital.Partners,3,1.0
2016-05,Emergence.Capital.Partners,0,0.0
2016-01,Emergence.Capital.Partners,0,0.0
2016-04,Emergence.Capital.Partners,2,1.0
2014-11,Emergence.Capital.Partners,0,0.0
2015-06,Emergence.Capital.Partners,7,1.0
2016-06,Emergence.Capital.Partners,0,0.0
2015-10,Emergence.Capital.Partners,3,1.0
2014-09,Emergence.Capital.Partners,2,1.0
2015-02,Emergence.Capital.Partners,4,0.6
2016-07,Emergence.Capital.Partners,0,0.0
2015-12,Emergence.Capital.Partners,3,0.6666666666666666
2014-10,Emergence.Capital.Partners,1,1.0
2015-04,Emergence.Capital.Partners,6,0.7619047619047619
2014-08,Emergence.Capital.Partners,0,0.0
2016-03,Emergence.Capital.Partners,7,0.5714285714285714
2015-08,Emergence.Capital.Partners,0,0.0
2016-02,Emergence.Capital.Partners,0,0.0
2015-09,Marker,0,0.0
2015-11,Marker,0,0.0
2015-01,Marker,6,0.5714285714285714
2014-12,Marker,4,0.6
2015-05,Marker,4,0.8
2015-07,Marker,0,0.0
2015-03,Marker,1,1.0
2016-05,Marker,9,0.5111111111111111
2016-01,Marker,0,0.0
2016-04,Marker,0,0.0
2014-11,Marker,2,1.0
2015-06,Marker,5,0.6
2016-06,Marker,6,0.6
2015-10,Marker,6,0.6666666666666666
2014-09,Marker,1,1.0
2015-02,Marker,4,0.7
2016-07,Marker,0,0.0
2015-12,Marker,2,1.0
2014-10,Marker,0,0.0
2015-04,Marker,0,0.0
2014-08,Marker,0,0.0
2016-03,Marker,3,0.6666666666666666
2015-08,Marker,0,0.0
2016-02,Marker,2,1.0
2015-09,Fuel.Capital,0,0.0
2015-11,Fuel.Capital,0,0.0
2015-01,Fuel.Capital,8,0.7857142857142857
2014-12,Fuel.Capital,3,1.0
2015-05,Fuel.Capital,1,1.0
2015-07,Fuel.Capital,0,0.0
2015-03,Fuel.Capital,2,1.0
2016-05,Fuel.Capital,11,0.5909090909090909
2016-01,Fuel.Capital,0,0.0
2016-04,Fuel.Capital,0,0.0
2014-11,Fuel.Capital,0,0.0
2015-06,Fuel.Capital,10,0.509090909090909
2016-06,Fuel.Capital,0,0.0
2015-10,Fuel.Capital,2,1.0
2014-09,Fuel.Capital,3,1.0
2015-02,Fuel.Capital,0,0.0
2016-07,Fuel.Capital,8,1.0
2015-12,Fuel.Capital,0,0.0
2014-10,Fuel.Capital,18,0.52046783625731
2015-04,Fuel.Capital,3,1.0
2014-08,Fuel.Capital,3,1.0
2016-03,Fuel.Capital,2,1.0
2015-08,Fuel.Capital,0,0.0
2016-02,Fuel.Capital,0,0.0
2015-09,Winklevoss.Capital,0,0.0
2015-11,Winklevoss.Capital,5,1.0
2015-01,Winklevoss.Capital,17,0.5620915032679739
2014-12,Winklevoss.Capital,9,1.0
2015-05,Winklevoss.Capital,10,0.7333333333333333
2015-07,Winklevoss.Capital,0,0.0
2015-03,Winklevoss.Capital,5,1.0
2016-05,Winklevoss.Capital,0,0.0
2016-01,Winklevoss.Capital,0,0.0
2016-04,Winklevoss.Capital,0,0.0
2014-11,Winklevoss.Capital,5,1.0
2015-06,Winklevoss.Capital,0,0.0
2016-06,Winklevoss.Capital,0,0.0
2015-10,Winklevoss.Capital,1,1.0
2014-09,Winklevoss.Capital,14,0.5619047619047619
2015-02,Winklevoss.Capital,14,0.7047619047619048
2016-07,Winklevoss.Capital,0,0.0
2015-12,Winklevoss.Capital,5,1.0
2014-10,Winklevoss.Capital,0,0.0
2015-04,Winklevoss.Capital,11,0.6444444444444445
2014-08,Winklevoss.Capital,3,1.0
2016-03,Winklevoss.Capital,0,0.0
2015-08,Winklevoss.Capital,0,0.0
2016-02,Winklevoss.Capital,2,1.0
2015-09,Kevin.Mahaffey,0,0.0
2015-11,Kevin.Mahaffey,0,0.0
2015-01,Kevin.Mahaffey,1,1.0
2014-12,Kevin.Mahaffey,4,1.0
2015-05,Kevin.Mahaffey,2,1.0
2015-07,Kevin.Mahaffey,1,1.0
2015-03,Kevin.Mahaffey,0,0.0
2016-05,Kevin.Mahaffey,7,0.8214285714285714
